"The last day to schedule your evaluations is ","Бағалауды жоспарлаудың соңғы күні "
"The lesson does not exist.","Сабақ жоқ."
"The linked Raven record no longer exists, so this mapping has stopped syncing members.","Байланыстырылған Raven жазбасы енді жоқ, сондықтан бұл салыстыру мүшелерді синхрондауды тоқтатты."
"The page you are looking for does not exist or has moved","Сіз іздеген бет жоқ немесе жылжытылды"
"The Payments app is not installed. Please contact the administrator.","Төлемдер қолданбасы орнатылмаған. Әкімшіге хабарласыңыз."
"The selected Google Meet account does not have a Google Calendar configured.","Таңдалған Google Meet есептік жазбасында конфигурацияланған Google Calendar жоқ."
"The selected Google Meet account is disabled. Please enable it or select another account.","Таңдалған Google Meet есептік жазбасы өшірілген. Оны қосыңыз немесе басқа есептік жазбаны таңдаңыз."
"The slot is already booked by another participant.","Слотқа басқа қатысушы тапсырыс беріп қойған."
"The specified batch does not exist.","Көрсетілген топтама жоқ."
"The status of your application has changed.","Өтінішіңіздің күйі өзгерді."
"There are no chapters in this course. Create and manage chapters from here.","Бұл курста тараулар жоқ. Осы жерден тарауларды жасаңыз және басқарыңыз."
"There are no courses currently. Create your first course to get started!","Қазіргі уақытта курстар жоқ. Бастау үшін бірінші курсыңызды жасаңыз!"
"There are no seats available in this batch.","Бұл топтамада орын жоқ."
"There are no {0} currently. Keep an eye out, fresh learning experiences are on the way!","Қазіргі уақытта {0} жоқ. Бақылаңыз, жаңа оқу тәжірибелері алда!"
"There are no {0} on this site.","Бұл сайтта {0} жоқ."
"There has been an update on your submission. You have got a score of {0} for the quiz {1}","Сіздің жіберуіңізде жаңарту болды. {1} викторинасы үшін {0} ұпайыңыз бар"
"These customisations will work on the main batch page.","Бұл теңшеулер негізгі бума бетінде жұмыс істейді."
"These tags help search engines describe and rank your course in results.","Бұл тегтер іздеу жүйелеріне курсыңызды нәтижелерде сипаттауға және бағалауға көмектеседі."
"Thinkific","Ойшыл"
"This batch has no students to certify.","Бұл топтамада сертификатталатын студенттер жоқ."
"This batch is not associated with this course.","Бұл топтама бұл курспен байланысты емес."
"This certificate does no expire","Бұл сертификаттың мерзімі бітпейді"
"This class has ended","Бұл сабақ аяқталды"
"This coupon has expired.","Бұл купонның мерзімі аяқталды."
"This coupon has reached its maximum usage limit.","Бұл купон максималды пайдалану шегіне жетті."
"This coupon is not applicable to this {0}.","Бұл купон осы {0} үшін қолданылмайды."
"This course includes:","Бұл курс мыналарды қамтиды:"
"This course is free.","Бұл курс тегін."
"This deletes the channel mapping and its membership rules, and stops syncing members. This action cannot be undone.","Бұл арна картасын және оның мүшелік ережелерін жояды және мүшелерді синхрондауды тоқтатады. Бұл әрекетті қайтару мүмкін емес."
"This deletes the workspace mapping and its membership rules, and stops syncing members. This action cannot be undone.","Бұл жұмыс кеңістігінің салыстыруын және оның мүшелік ережелерін жояды және мүшелерді синхрондауды тоқтатады. Бұл әрекетті қайтару мүмкін емес."
"This deletes the {0} mapping and its membership rules, and stops syncing members. This cannot be undone.","Бұл {0} салыстыруын және оның мүшелік ережелерін жояды және мүшелерді синхрондауды тоқтатады. Бұл әрекетті қайтару мүмкін емес."
"This description will be shown on lists and pages without meta description","Бұл сипаттама мета сипаттамасы жоқ тізімдер мен беттерде көрсетіледі"
"This helps us personalise your learning experience.","Бұл оқу тәжірибеңізді жекелендіруге көмектеседі."
"This image will be shown on lists and pages that don't have an image by default","Бұл сурет әдепкі бойынша кескіні жоқ тізімдер мен беттерде көрсетіледі"
"This lesson is locked","Бұл сабақ жабық"
"This lesson is not available for preview. Please enroll in the course to access it.","Бұл сабақты алдын ала қарау мүмкін емес. Оған қол жеткізу үшін курсқа жазылыңыз."
"This lesson is not available for preview. Please join the course to access it.","Бұл сабақты алдын ала қарау мүмкін емес. Оған қол жеткізу үшін курсқа қосылыңыз."
"This permanently deletes the email account and cannot be undone.","Бұл электрондық пошта тіркелгісін біржола жояды және оны қайтару мүмкін емес."
"This permanently deletes the email template and cannot be undone.","Бұл электрондық пошта үлгісін біржола жояды және оны қайтару мүмкін емес."
"This permanently deletes the user account and cannot be undone.","Бұл пайдаланушы тіркелгісін біржола жояды және оны қайтару мүмкін емес."
"This program consists of {0} courses","Бұл бағдарлама {0} курстарынан тұрады"
"This quiz consists of {0} questions.","Бұл викторина {0} сұрақтарынан тұрады."
"This quiz has no questions available yet.","Бұл викторинада әлі сұрақтар жоқ."
"This rule type is no longer offered. Pick another one to resume saving.","Бұл ереже түрі енді ұсынылмайды. Сақтауды жалғастыру үшін басқа біреуін таңдаңыз."
"This site is being updated. You will not be able to make any changes. Full access will be restored shortly.","Бұл сайт жаңартылуда. Ешқандай өзгертулер енгізе алмайсыз. Толық қолжетімділік жақын арада қалпына келтіріледі."
"This site is in read-only mode.","Бұл сайт тек оқуға арналған режимде."
"This user cannot be deleted.","Бұл пайдаланушыны жою мүмкін емес."
"This video contains {0} {1}:","Бұл бейнеде {0} {1} бар:"
"This video's codec can't be played in browsers (e.g. HEVC/H.265). Please upload an H.264 MP4 or a WebM.","Бұл бейненің кодектерін браузерлерде ойнату мүмкін емес (мысалы, HEVC/H.265). H.264 MP4 немесе WebM жүктеп салыңыз."
"This will add {0} members to {1} and remove {2}. The removals cannot be undone. Cancel to keep the current membership.","Бұл {0} мүшелерін {1}-ге қосады және {2}-ді жояды. Жоюларды қайтару мүмкін емес. Ағымдағы мүшелікті сақтау үшін бас тартыңыз."
"This will add {0} members to {1}. Cancel to keep the current membership.","Бұл {0} мүшелерін {1} ішіне қосады. Ағымдағы мүшелікті сақтау үшін бас тартыңыз."
"This will permanently delete the coupon and the code will no longer be valid.","Бұл купонды біржола жояды және код енді жарамсыз болады."
"This will remove {0} members from {1}. This cannot be undone.","Бұл {0} мүшелерін {1} ішінен жояды. Бұл әрекетті қайтару мүмкін емес."
"This will unlink this category from all courses and batches using it, and then delete it. This cannot be undone.","Бұл осы санатты оны пайдаланатын барлық курстар мен топтамалардан ажыратады, содан кейін оны жояды. Бұл әрекетті қайтару мүмкін емес."
"Thursday","бейсенбі"
"Time","Уақыт"
"Time for a Quiz","Викторина уақыты"
"Time in Video","Бейнедегі уақыт"
"Time in Video (minutes)","Бейнедегі уақыт (минут)"
"Time in video exceeds the total duration of the video.","Бейнедегі уақыт бейненің жалпы ұзақтығынан асады."
"Time must be in 24 hour format (HH:mm). Example 11:30 or 22:00","Уақыт 24 сағат пішімінде болуы керек (HH:mm). Мысал 11:30 немесе 22:00"
"Time Preference","Уақыт таңдауы"
"Time: ","Уақыты: "
"Times are in {0}","Уақыттар {0}"
"Timetable","Сабақ кестесі"
"Timetable Legends","Аңыздар кестесі"
"Timetable Template","Уақыт кестесі үлгісі"
"Timezone","Уақыт белдеуі"
"Timezone is required for paid certificates.","Уақыт белдеуі ақылы сертификаттар үшін қажет."
"Timings:","Уақыттары:"
"Title","Тақырып"
"Title cannot be empty.","Тақырып бос болмауы керек."
"Title is required","Тақырып қажет"
"title must be a string","тақырып жол болуы керек"
"To","Кімге"
"to close","жабу"
"To Date","Бүгінгі күнге"
"To join this batch, please contact the Administrator.","Бұл топтамаға қосылу үшін Әкімшіге хабарласыңыз."
"to navigate","шарлау"
"to select","таңдау үшін"
"to view your feedback.","пікіріңізді көру үшін."
"Today","Бүгін"
"Toggle discussions","Талқылауларды қосу/өшіру"
"Toggle fullscreen","Толық экранды ауыстыру"
"Toggle Theme","Тақырыпты ауыстыру"
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Жақында тым көп пайдаланушы тіркелді, сондықтан тіркеу өшірілді. Бір сағаттан кейін қайталап көріңіз"
"Total","Барлығы"
"Total Marks","Жалпы бағалар"
"Total Questions","Жалпы сұрақтар"
"Total Signups","Жалпы тіркелу"
"Training Feedback","Тренингтік кері байланыс"
"Transaction created successfully","Транзакция сәтті жасалды"
"Transaction Details","Транзакция мәліметтері"
"Transaction updated successfully","Транзакция сәтті жаңартылды"
"Travel","Саяхат"
"Try a different name","Басқа атауды қолданып көріңіз"
"Try Again","Қайталап көріңіз"
"Tuesday","сейсенбі"
"Turkmenistan","Түрікменстан"
"Twitter","Twitter"
"Twitter ID","Twitter идентификаторы"
"Type","Түр"
"Type '/' for commands or select text to format","Пәрмендер үшін '/' теріңіз немесе пішімдеу үшін мәтінді таңдаңыз"
"Type something","Бірдеңе теріңіз"
"Type your answer","Жауабыңызды теріңіз"
"Type your reply here...","Жауабыңызды осы жерге теріңіз..."
"UK Grading  (e.g. 1st, 2:2)","Ұлыбританияның бағалауы (мысалы, 1-ші, 2:2)"
"Ukraine","Украина"
"Unable to add member","Мүше қосу мүмкін емес"
"Unable to create category","Санат жасау мүмкін емес"
"Unable to generate certificate","Сертификат жасау мүмкін емес"
"Unable to update member","Мүшені жаңарту мүмкін емес"
"Unattempted Questions","Талқыланбаған сұрақтар"
"Unavailability","Қолжетімсіздік"
"Unavailability updated successfully","Қолжетімсіздік сәтті жаңартылды"
"Unavailable From Date cannot be greater than Unavailable To Date","Күннен бастап қолжетімсіз. Бүгінгі күнге дейін қолжетімді емес"
"Under Review","Қарау астында"
"Underline","Астын сызу"
"Unknown doctype","Белгісіз құжат түрі"
"Unmute","Дыбысты қосу"
"Unpaid","Төленбеген"
"Unpublish","Жариялаудан алып тастау"
"Unpublish batch","Жарияланудан бас тарту"
"Unpublish course","Курсты жариялаудан бас тарту"
"Unpublished","Жарияланбаған"
"Unread","Оқылмаған"
"Unsafe file path detected","Қауіпті файл жолы анықталды"
"Unsplash","Splash"
"Unsplash Access Key","Unsplash қатынас кілті"
"Unsplash photo","Фотосуретті босату"
"Unstructured Role","Құрылымсыз рөл"
"Unsupported field type","Қолдау көрсетілмейтін өріс түрі"
"Untitled lesson","Атаусыз сабақ"
"Untitled Quiz","Атаусыз викторина"
"Upcoming","Алдағы"
"Upcoming Batches","Алдағы партиялар"
"Upcoming Evaluations","Алдағы бағалаулар"
"Upcoming Live Classes","Алдағы тікелей сабақтар"
"Update","Жаңарту"
"Update Account","Есептік жазбаны жаңарту"
"Update Password","Құпия сөзді жаңарту"
"Update Template","Үлгіні жаңарту"
"Updated On","Жаңартылған қосулы"
"Upload","Жүктеп салу"
"Upload a 750×422 image (.jpg, .jpeg, .gif, or .png). Shown on the catalog card and lesson hero.","750×422 кескінді жүктеп салыңыз (.jpg, .jpeg, .gif немесе .png). Каталог картасы мен сабақ кейіпкерінде көрсетілген."
"Upload a course thumbnail image","Курстың нобай кескінін жүктеп салыңыз"
"Upload a ZIP file","ZIP файлын жүктеп салыңыз"
"Upload an image","Суретті жүктеп салу"
"Upload an image to replace the color.","Түсті ауыстыру үшін суретті жүктеп салыңыз."
"Upload Assignment","Тапсырманы жүктеп салу"
"Upload failed","Жүктеп салу сәтсіз аяқталды"
"Upload File","Файлды жүктеп салу"
"Upload image instead","Оның орнына суретті жүктеп салыңыз"
"Upload video","Бейнені жүктеп салу"
"Upload your resume","Түйіндемеңізді жүктеңіз"
"Uploaded image preview","Жүктеп салынған кескінді алдын ала қарау"
"Uploaded video. Students see it on the course page. Remove it to use a YouTube link instead.","Жүктеп салынған бейне. Студенттер оны курс бетінде көреді. Оның орнына YouTube сілтемесін пайдалану үшін оны жойыңыз."
"Uploading","Жүктеп салынуда"
"Uploading {0}%","Жүктеп салынуда {0}%"
"URL","URL"
"Usage Limit","Пайдалану шегі"
"Usage limit cannot be negative","Пайдалану шегі теріс болуы мүмкін емес"
"Use a saved card","Сақталған картаны пайдаланыңыз"
"Use HTML","HTML пайдаланыңыз"
"Use HTML content for the email response","Электрондық пошта жауабы үшін HTML мазмұнын пайдаланыңыз"
"User","Пайдаланушы"
"User Category","Пайдаланушы санаты"
"User deleted","Пайдаланушы жойылды"
"User does not have permission to access this user's profile details.","Пайдаланушының бұл пайдаланушының профиль мәліметтеріне кіруге рұқсаты жоқ."
"User email","Пайдаланушының электрондық поштасы"
"User Field","Пайдаланушы өрісі"
"User Image","Пайдаланушы кескіні"
"User Input","Пайдаланушы енгізуі"
"user must be a string","пайдаланушы жол болуы керек"
"user rating","пайдаланушы рейтингі"
"user ratings","пайдаланушы рейтингтері"
"User Skill","Пайдаланушы шеберлігі"
"User {0} does not exist.","{0} пайдаланушысы жоқ."
"User {0} has reported the job post {1}","{0} пайдаланушысы {1} жұмыс жазбасы туралы хабарлады"
"User {0} not found","{0} пайдаланушысы табылмады"
"Username","Пайдаланушы аты"
"Username is required.","Пайдаланушы аты қажет."
"Users","Пайдаланушылар"
"Users Response","Пайдаланушылардың жауабы"
"Users who match these rules are kept in sync as members of this Raven workspace.","Осы ережелерге сәйкес келетін пайдаланушылар осы Raven жұмыс кеңістігінің мүшелері ретінде синхрондалады."
"UUID","UUID"
"Uzbekistan","Өзбекстан"
"Value","Мән"
"Value Change","Құнды өзгерту"
"Video Embed Link","Бейнені ендіру сілтемесі"
"Video failed to load. This lesson will still be marked complete after you spend some time on it.","Бейне жүктелмеді. Бұл сабаққа біраз уақыт жұмсағаннан кейін де аяқталды деп белгіленеді."
"Video preview","Бейнені алдын ала қарау"
"Video Statistics","Бейне статистикасы"
"Video {0}","Бейне {0}"
"View all feedback","Барлық пікірлерді қарау"
"View all reviews","Барлық шолуларды қараңыз"
"View Applications","Қолданбаларды көру"
"View Certificate","Сертификат көру"
"View learning streak: {0} days","Оқу жолағын көру: {0} күндері"
"View profile","Профильді қарау"
"View Resume","Түйіндемені қарау"
"Violet","Күлгін"
"Visa or Mastercard","Visa немесе Mastercard"
"Visibility","Көріну"
"Visit the following link to view your ","Көру үшін келесі сілтемеге өтіңіз "
"Visit Website","Веб-сайтқа кіріңіз"
"Visit your batch","Топтамаңызға барыңыз"
"Volunteering or Internship","Волонтерлік немесе тағылымдамадан өту"
"Watch Time","Көру уақыты"
"Watch Time (mins)","Көру уақыты (минут)"
"We are pleased to inform you that you have been enrolled in our upcoming batch. Congratulations!","Сізге біздің алдағы партиямызға тіркелгеніңізді хабарлауға қуаныштымыз. Құттықтаймыз!"
"We could not find your payment record. Please contact the administrator.","Төлем жазбаңызды таба алмадық. Әкімшіге хабарласыңыз."
"We have a limited number of seats, and they won't be available for long!","Бізде орындар саны шектеулі, олар ұзақ уақыт бойы қол жетімді болмайды!"
"We noticed that you started enrolling in the","Сіз оқуға жазыла бастағаныңызды байқадық"
"Web Page","Веб-бет"
"Web page added to sidebar","Веб-бет бүйірлік тақтаға қосылды"
"Wednesday","сәрсенбі"
"Welcome to {0}!","{0} қош келдіңіз!"
"What are you using today to manage learning?","Сіз бүгін оқуды басқару үшін не пайдаланасыз?"
"What is this badge awarded for?","Бұл белгі не үшін беріледі?"
"When a course gets submitted for review, it will be listed here.","Курс тексеруге жіберілгенде, ол осы жерде тізімделеді."
"When on, anyone can preview this lesson without enrolling. Otherwise it is visible only to enrolled students.","Қосылған кезде кез келген адам тіркелмей-ақ осы сабақты алдын ала қарай алады. Әйтпесе, ол тек тіркелген студенттерге көрінеді."
"When you feel ready, you can schedule an evaluation to get certified.","Өзіңізді дайын сезінгенде, сертификат алу үшін бағалауды жоспарлауға болады."
"Where did you hear about us?","Біз туралы қайдан естідің?"
"Where do you want to start?","Неден бастағыңыз келеді?"
"Where will you be using Frappe Learning?","Frappe Learning қызметін қайда қолданасыз?"
"Where will you be using YU-LMS?","YU-LMS-ті қайда пайдаланасыз?"
"With this certification, you can now showcase your updated skills and share your achievement with your colleagues and on LinkedIn. To access your certificate, please click on the link provided below. Make sure you are logged in to the portal.","Осы сертификатпен сіз енді жаңартылған дағдыларыңызды көрсете аласыз және жетістіктеріңізді әріптестеріңізбен және LinkedIn сайтында бөлісе аласыз. Сертификатқа қол жеткізу үшін төмендегі сілтемені басыңыз. Порталға кіргеніңізге көз жеткізіңіз."
"Work","Жұмыс"
"Work Environment","Жұмыс ортасы"
"Work Experience","Жұмыс тәжірибесі"
"Work Experience Details","Жұмыс тәжірибесі туралы мәліметтер"
"Work Mode","Жұмыс режимі"
"Workspace mapping deleted","Жұмыс кеңістігін салыстыру жойылды"
"Workspace rules","Жұмыс кеңістігінің ережелері"
"Workspace rules · {0}","Жұмыс кеңістігінің ережелері · {0}"
"Workspaces","Жұмыс кеңістігі"
"Write a Review","Пікір жазу"
"Write your answer here","Жауабыңызды осында жазыңыз"
"Yellow","Сары"
"You","Сіз"
"You already have an evaluation on {0} at {1} for the course {2}.","{2} курсы үшін {1} мекенжайында {0} бойынша бағалауыңыз бар."
"You are already certified for this course. Click on the card below to open your certificate.","Сіз бұл курсқа сертификатталғансыз. Сертификатыңызды ашу үшін төмендегі картаны басыңыз."
"You are already enrolled for this batch.","Сіз бұл топтамаға әлдеқашан тіркелгенсіз."
"You are already enrolled for this course.","Сіз бұл курсқа жазылып қойғансыз."
"You are already registered. {0} instead.","Сіз әлдеқашан тіркелгенсіз. Оның орнына {0}."
"You are not authorized to enroll in this program.","Бұл бағдарламаға тіркелуге рұқсатыңыз жоқ."
"You are not authorized to submit this quiz.","Бұл сұрақты жіберуге рұқсатыңыз жоқ."
"You are not authorized to view the assessments of this batch.","Бұл топтаманың бағалауларын көруге рұқсатыңыз жоқ."
"You are not authorized to view the chart data of this batch.","Бұл топтаманың диаграмма деректерін көруге рұқсатыңыз жоқ."
"You are not authorized to view the details of this program.","Бұл бағдарламаның мәліметтерін көруге рұқсатыңыз жоқ."
"You are not authorized to view the discussion replies for this topic.","Бұл тақырып бойынша талқылау жауаптарын көруге рұқсатыңыз жоқ."
"You are not authorized to view the discussion topics for this item.","Бұл элементтің талқылау тақырыптарын көруге рұқсатыңыз жоқ."
"You are not authorized to view the students of this batch.","Бұл топтаманың студенттерін көруге рұқсатыңыз жоқ."
"You are not authorized to view this quiz.","Бұл сұрақты қарауға рұқсатыңыз жоқ."
"You are not enrolled in this course.","Сіз бұл курсқа тіркелмегенсіз."
"You are not enrolled in this course. Please enroll to access this lesson.","Сіз бұл курсқа тіркелмегенсіз. Осы сабаққа қол жеткізу үшін тіркеліңіз."
"You are not permitted to access this page.","Сізге бұл бетке кіруге рұқсат жоқ."
"You are not permitted to create a batch.","Сізге топтама жасауға рұқсат жоқ."
"You are not permitted to create a course.","Сізге курс құруға рұқсат етілмейді."
"You are not permitted to create a live class for this batch.","Сізге бұл топтама үшін тірі класс жасауға рұқсат жоқ."
"You are not permitted to edit this quiz.","Бұл сұрақты өңдеуге рұқсатыңыз жоқ."
"You are not permitted to generate certificates for this batch.","Сізге бұл топтама үшін сертификаттар жасауға рұқсат жоқ."
"You are not permitted to make an announcement for this batch.","Бұл топтамаға хабарландыру жасауға рұқсат етілмейді."
"You are not permitted to manage assignments.","Тапсырмаларды басқаруға рұқсатыңыз жоқ."
"You are not permitted to manage chapters.","Сізге тарауларды басқаруға рұқсат жоқ."
"You are not permitted to manage members.","Мүшелерді басқаруға рұқсатыңыз жоқ."
"You are not permitted to manage programming exercises.","Сізге бағдарламалау жаттығуларын басқаруға рұқсат етілмейді."
"You are not permitted to manage programs.","Бағдарламаларды басқаруға рұқсатыңыз жоқ."
"You are not the assigned evaluator for this course and batch.","Сіз осы курс пен топтама үшін тағайындалған бағалаушы емессіз."
"you can","аласыз"
"You can also copy-paste following link in your browser","Сондай-ақ браузерде келесі сілтемені көшіріп қоюға болады"
"You can attempt this quiz {0}.","{0} осы сұрақты орындауға болады."
"You can do better,","Сіз жақсырақ жасай аласыз,"
"You can find their resume attached to this email.","Сіз олардың түйіндемесін осы электрондық поштаға қоса аласыз."
"You can only edit your own profile.","Сіз тек жеке профиліңізді өңдей аласыз."
"You can only record progress for your own account.","Сіз тек жеке тіркелгіңіз үшін орындалу барысын жаза аласыз."
"You can only see or change your own availability.","Сіз тек өз қол жетімділікті көре аласыз немесе өзгерте аласыз."
"You can only submit assignments for your own account.","Тапсырмаларды тек жеке тіркелгіңізге жібере аласыз."
"You can only upload {0} files","{0} файлдарын ғана жүктеп салуға болады"
"You cannot book an evaluation for another user.","Басқа пайдаланушы үшін бағалауға тапсырыс бере алмайсыз."
"You cannot change the availability when the site is being updated.","Сайт жаңартылып жатқанда қолжетімділікті өзгерте алмайсыз."
"You cannot change the roles in read-only mode.","Тек оқуға арналған режимде рөлдерді өзгерту мүмкін емес."
"You cannot enroll in an unpublished course.","Сіз жарияланбаған курсқа жазыла алмайсыз."
"You cannot enroll in an unpublished program.","Жарияланбаған бағдарламаға тіркеле алмайсыз."
"You cannot enroll in this course as self-learning is disabled. Please contact the Administrator.","Сіз бұл курсқа тіркеле алмайсыз, өйткені өздігінен білім алу мүмкіндігі өшірілген. Әкімшіге хабарласыңыз."
"You cannot schedule evaluations after {0}.","{0} кейін бағалауларды жоспарлау мүмкін емес."
"You cannot schedule evaluations for past slots.","Өткен ұяшықтар үшін бағалауды жоспарлау мүмкін емес."
"You do not have access to this batch.","Бұл топтамаға кіру рұқсатыңыз жоқ."
"You do not have access to this course.","Бұл курсқа кіру рұқсатыңыз жоқ."
"You do not have access to this lesson.","Бұл сабаққа рұқсатыңыз жоқ."
"You do not have permission to access announcements for this batch.","Бұл топтамаға арналған хабарландыруларға кіру рұқсатыңыз жоқ."
"You do not have permission to access badges.","Танымбелгілерге қол жеткізуге рұқсатыңыз жоқ."
"You do not have permission to access heatmap data.","Сізде жылу картасы деректеріне кіруге рұқсатыңыз жоқ."
"You do not have permission to access lesson completion stats.","Сабақты аяқтау статистикасына қол жеткізуге рұқсатыңыз жоқ."
"You do not have permission to access this course's assessment data.","Бұл курстың бағалау деректеріне қол жеткізуге рұқсатыңыз жоқ."
"You do not have permission to access this course's progress data.","Бұл курстың орындалу деректеріне қол жеткізуге рұқсатыңыз жоқ."
"You do not have permission to access this page.","Бұл бетке кіруге рұқсатыңыз жоқ."
"You do not have permission to add a lesson.","Сабақ қосуға рұқсатыңыз жоқ."
"You do not have permission to add assessments to this batch.","Бұл топтамаға бағалауларды қосуға рұқсатыңыз жоқ."
"You do not have permission to add courses to this batch.","Бұл топтамаға курстарды қосуға рұқсатыңыз жоқ."
"You do not have permission to cancel this evaluation.","Бұл бағалаудан бас тартуға рұқсатыңыз жоқ."
"You do not have permission to create a live class.","Сізде тікелей сыныпты жасауға рұқсатыңыз жоқ."
"You do not have permission to create email templates.","Электрондық пошта үлгілерін жасауға рұқсатыңыз жоқ."
"You do not have permission to delete this batch.","Бұл топтаманы жоюға рұқсатыңыз жоқ."
"You do not have permission to delete this chapter.","Бұл тарауды жоюға рұқсатыңыз жоқ."
"You do not have permission to delete this course.","Бұл курсты жоюға рұқсатыңыз жоқ."
"You do not have permission to delete this lesson.","Бұл сабақты жоюға рұқсатыңыз жоқ."
"You do not have permission to enroll students in this batch.","Бұл топтамаға студенттерді тіркеуге рұқсатыңыз жоқ."
"You do not have permission to enroll students in this course.","Бұл курсқа студенттерді тіркеуге рұқсатыңыз жоқ."
"You do not have permission to export this course.","Бұл курсты экспорттауға рұқсатыңыз жоқ."
"You do not have permission to modify this chapter.","Бұл тарауды өзгертуге рұқсатыңыз жоқ."
"You do not have permission to modify this lesson.","Бұл сабақты өзгертуге рұқсатыңыз жоқ."
"You do not have permission to modify this role.","Бұл рөлді өзгертуге рұқсатыңыз жоқ."
"You do not have permission to send confirmation emails for this enrollment.","Бұл тіркелу үшін растау электрондық хаттарын жіберуге рұқсатыңыз жоқ."
"You do not have permission to set up calendar events for this evaluation.","Бұл бағалау үшін күнтізбе оқиғаларын орнатуға рұқсатыңыз жоқ."
"You do not have permission to update meta tags.","Мета тегтерді жаңартуға рұқсатыңыз жоқ."
"You do not have permission to update this submission.","Бұл жіберуді жаңартуға рұқсатыңыз жоқ."
"You don't have any notifications.","Сізде ешқандай хабарландырулар жоқ."
"You got {0}% correct answers with a score of {1} out of {2}","Сіз {2} ұпайдың {1} ұпайын жинап, сұрақтардың {0} пайызына дұрыс жауап бердіңіз."
"You have a live class scheduled tomorrow. Please be prepared and be on time for the session.","Сізде ертең жоспарланған тікелей сабақ бар. Дайын болыңыз және сессияға уақытында келіңіз."
"You have already applied for this job.","Сіз бұл жұмысқа өтініш беріп қойғансыз."
"You have already exceeded the maximum number of attempts allowed for this quiz.","Сіз бұл сұраққа рұқсат етілген әрекеттердің максималды санынан асып кеттіңіз."
"You have already purchased the certificate for this course.","Сіз бұл курстың сертификатын сатып алдыңыз."
"You have already reviewed this course","Сіз бұл курсты қарап шықтыңыз"
"You have applied","Сіз өтініш бердіңіз"
"You have been enrolled in this batch","Сіз осы топтамаға тіркелдіңіз"
"You have been enrolled in this course","Сіз бұл курсқа жазылдыңыз"
"You have exceeded the maximum number of attempts ({0}) for this quiz","Сіз осы сауалнама үшін әрекеттердің максималды санынан ({0}) асып кеттіңіз"
"You have got a score of {0} for the quiz {1}","{1} викторинасы үшін {0} ұпайыңыз бар"
"You have not completed the course yet.","Сіз әлі курсты аяқтаған жоқсыз."
"You have not received any certificates yet.","Сіз әлі ешқандай сертификат алған жоқсыз."
"You have opted to be notified for this course. You will receive an email when the course becomes available.","Сіз осы курс туралы хабарландыру алуды таңдадыңыз. Курс қолжетімді болған кезде электрондық хат аласыз."
"You have {0} upcoming {1} and {2} {3} scheduled.","Сізде {0} алдағы {1} және {2} {3} жоспарланған."
"You have {0} upcoming {1}.","Сізде {0} алдағы {1} бар."
"You have {0} {1} scheduled.","Сізде {0} {1} жоспарланған."
"You must be a Moderator or Batch Evaluator to enroll users in a batch.","Пайдаланушыларды топтамаға тіркеу үшін сіз модератор немесе пакеттік бағалаушы болуыңыз керек."
"You must be an Admin to assign badges to users.","Пайдаланушыларға танымбелгілерді тағайындау үшін әкімші болуыңыз керек."
"You must be enrolled in the course to submit a review","Пікір жіберу үшін курсқа тіркелу керек"
"You need the System Manager role to manage the Raven integration.","Raven интеграциясын басқару үшін Жүйе менеджері рөлі қажет."
"You need to complete the payment for this course before enrolling.","Тіркелу алдында осы курстың төлемін аяқтау керек."
"You need to login first to enroll for this course","Бұл курсқа жазылу үшін алдымен жүйеге кіру керек"
"You rock,","Сіз рок,"
"You will have to complete the quiz to continue the video","Бейнені жалғастыру үшін викторинаны орындау керек"
"You will have to get {0}% correct answers in order to pass the quiz.","Тесттен өту үшін сұрақтардың кемінде {0} пайызына дұрыс жауап беруіңіз керек."
"You're all caught up! Check back later for updates.","Барлығыңыз қуылды! Жаңартуларды кейінірек тексеріңіз."
"You're enrolled and all set! The course content is ready, so you can start learning right away and go at your own pace.","Сіз тіркелдіңіз және бәрі дайын! Курстың мазмұны дайын, сондықтан сіз бірден оқуды бастай аласыз және өз қарқыныңызбен жүре аласыз."
"You're enrolled in {0} – start whenever you're ready","Сіз {0} жүйесіне тіркелдіңіз – дайын болған кезде бастаңыз"
"You've applied to become a mentor for this course. Your request is currently under review.","Сіз осы курсқа тәлімгер болуға өтініш бердіңіз. Сіздің сұрауыңыз қазір қаралуда."
"You've successfully submitted the assignment.","Сіз тапсырманы сәтті жібердіңіз."
"Your Account has been successfully created!","Есептік жазбаңыз сәтті жасалды!"
"Your application has been submitted successfully","Өтінішіңіз сәтті жіберілді"
"Your batch {0} is starting tomorrow","{0} топтамаңыз ертең басталады"
"Your browser does not support the video tag.","Сіздің браузеріңіз бейне тегін қолдамайды."
"Your calendar is set.","Күнтізбеңіз орнатылды."
"Your class on {0} is today","{0} бойынша сабағыңыз бүгін"
"Your details are reviewed again whenever they change.","Мәліметтеріңіз өзгерген сайын қайта қаралады."
"Your enrollment in {{ batch_name }} is confirmed","{{ batch_name }} жүйесіне тіркелуіңіз расталды"
"Your evaluation for the course {0} has been scheduled on {1} at {2} {3}.","{0} курсы бойынша бағалауыңыз {1} күні {2} {3} мекенжайында жоспарланған."
"Your evaluation slot has been booked","Бағалау орны брондалған"
"Your evaluator is {0}","Сіздің бағалаушыңыз - {0}"
